CityName,CityPopulation,CountryName,Continent,Region,LandMass,IndepYear,CountryPopulation,LifeExpectancy,GNP,GovernmentForm,HeadOfState,Capital,Language,Percentage
Legnica,109335,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Belorussian,0.5
Kalisz,106641,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Belorussian,0.5
Grudziadz,102434,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Belorussian,0.5
Slupsk,102370,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Belorussian,0.5
Jastrzebie-Zdrój,102294,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Belorussian,0.5
Jaworzno,97929,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Belorussian,0.5
Jelenia Góra,93901,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Belorussian,0.5
Warszawa,1615369,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Lódz,800110,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Kraków,738150,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Wroclaw,636765,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Poznan,576899,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Gdansk,458988,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Szczecin,416988,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Bydgoszcz,386855,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Lublin,356251,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Katowice,345934,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Bialystok,283937,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Czestochowa,257812,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Gdynia,253521,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Sosnowiec,244102,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Radom,232262,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Kielce,212383,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Gliwice,212164,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Torun,206158,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Bytom,205560,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Zabrze,200177,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Bielsko-Biala,180307,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Olsztyn,170904,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Rzeszów,162049,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Ruda Slaska,159665,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Rybnik,144582,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Walbrzych,136923,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Tychy,133178,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Dabrowa Górnicza,131037,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Plock,131011,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Elblag,129782,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Opole,129553,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Gorzów Wielkopolski,126019,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Wloclawek,123373,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Chorzów,121708,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Tarnów,121494,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Zielona Góra,118182,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Koszalin,112375,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Legnica,109335,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Kalisz,106641,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Grudziadz,102434,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Slupsk,102370,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Jastrzebie-Zdrój,102294,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Jaworzno,97929,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Jelenia Góra,93901,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,German,1.3
Warszawa,1615369,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Lódz,800110,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Kraków,738150,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Wroclaw,636765,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Poznan,576899,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Gdansk,458988,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Szczecin,416988,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Bydgoszcz,386855,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Lublin,356251,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Katowice,345934,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Bialystok,283937,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Czestochowa,257812,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Gdynia,253521,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Sosnowiec,244102,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Radom,232262,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Kielce,212383,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Gliwice,212164,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Torun,206158,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Bytom,205560,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Zabrze,200177,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Bielsko-Biala,180307,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Olsztyn,170904,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Rzeszów,162049,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Ruda Slaska,159665,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Rybnik,144582,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Walbrzych,136923,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Tychy,133178,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Dabrowa Górnicza,131037,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Plock,131011,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Elblag,129782,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Opole,129553,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Gorzów Wielkopolski,126019,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Wloclawek,123373,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Chorzów,121708,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Tarnów,121494,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Zielona Góra,118182,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Koszalin,112375,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Legnica,109335,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Kalisz,106641,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Grudziadz,102434,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Slupsk,102370,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Jastrzebie-Zdrój,102294,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Jaworzno,97929,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Jelenia Góra,93901,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Polish,97.6
Warszawa,1615369,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Lódz,800110,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Kraków,738150,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Wroclaw,636765,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Poznan,576899,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Gdansk,458988,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Szczecin,416988,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Bydgoszcz,386855,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Lublin,356251,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Katowice,345934,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Bialystok,283937,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Czestochowa,257812,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Gdynia,253521,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Sosnowiec,244102,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Radom,232262,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Kielce,212383,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Gliwice,212164,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Torun,206158,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Bytom,205560,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Zabrze,200177,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Bielsko-Biala,180307,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Olsztyn,170904,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Rzeszów,162049,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Ruda Slaska,159665,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Rybnik,144582,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Walbrzych,136923,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Tychy,133178,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Dabrowa Górnicza,131037,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Plock,131011,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Elblag,129782,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Opole,129553,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Gorzów Wielkopolski,126019,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Wloclawek,123373,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Chorzów,121708,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Tarnów,121494,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Zielona Góra,118182,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Koszalin,112375,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Legnica,109335,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Kalisz,106641,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Grudziadz,102434,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Slupsk,102370,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Jastrzebie-Zdrój,102294,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Jaworzno,97929,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
Jelenia Góra,93901,Poland,Europe,Eastern Europe,323250,1918,38653600,73.2,151697,Republic,Aleksander Kwasniewski,Warszawa,Ukrainian,0.6
San Juan,434374,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,English,47.4
Bayamón,224044,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,English,47.4
Ponce,186475,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,English,47.4
Carolina,186076,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,English,47.4
Caguas,140502,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,English,47.4
Arecibo,100131,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,English,47.4
Guaynabo,100053,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,English,47.4
Mayagüez,98434,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,English,47.4
Toa Baja,94085,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,English,47.4
San Juan,434374,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,Spanish,51.3
Bayamón,224044,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,Spanish,51.3
Ponce,186475,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,Spanish,51.3
Carolina,186076,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,Spanish,51.3
Caguas,140502,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,Spanish,51.3
Arecibo,100131,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,Spanish,51.3
Guaynabo,100053,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,Spanish,51.3
Mayagüez,98434,Puerto Rico,North America,Caribbean,8875,NULL,3869000,75.6,34100,Commonwealth of the US,George W. Bush,San Juan,Spanish,51.3
